timestamp,RH,RH_risk_code
2012-06-03 10:00:00+00:00,62.396,0
2012-06-03 11:00:00+00:00,62.514,0
2012-06-03 12:00:00+00:00,62.709,0
2012-06-03 13:00:00+00:00,62.528,0
2012-06-03 14:00:00+00:00,62.824,0
2012-06-03 15:00:00+00:00,62.79,0
2012-06-03 16:00:00+00:00,62.613,0
2012-06-03 17:00:00+00:00,62.601,0
2012-06-03 18:00:00+00:00,62.446,0
2012-06-03 19:00:00+00:00,62.7,0
2012-06-03 20:00:00+00:00,62.726,0
2012-06-03 21:00:00+00:00,62.604,0
2012-06-03 22:00:00+00:00,62.567,0
2012-06-03 23:00:00+00:00,62.533,0
2012-06-04 00:00:00+00:00,62.669,0
2012-06-04 01:00:00+00:00,62.506,0
2012-06-04 02:00:00+00:00,62.524,0
2012-06-04 03:00:00+00:00,62.475,0
2012-06-04 04:00:00+00:00,62.64,0
2012-06-04 05:00:00+00:00,62.455,0
2012-06-04 06:00:00+00:00,62.628,0
2012-06-04 07:00:00+00:00,62.683,0
2012-06-04 08:00:00+00:00,62.687,0
2012-06-04 09:00:00+00:00,62.801,0
2012-06-04 10:00:00+00:00,62.842,0
2012-06-04 11:00:00+00:00,62.85,0
2012-06-04 12:00:00+00:00,62.714,0
2012-06-04 13:00:00+00:00,62.575,0
2012-06-04 14:00:00+00:00,62.457,0
2012-06-04 15:00:00+00:00,62.642,0
2012-06-04 16:00:00+00:00,62.895,0
2012-06-04 17:00:00+00:00,63.073,0
2012-06-04 18:00:00+00:00,62.855,0
2012-06-04 19:00:00+00:00,62.667,0
2012-06-04 20:00:00+00:00,62.474,0
2012-06-04 21:00:00+00:00,62.392,0
2012-06-04 22:00:00+00:00,62.288,0
2012-06-04 23:00:00+00:00,62.239,0
2012-06-05 00:00:00+00:00,62.19,0
2012-06-05 01:00:00+00:00,62.175,0
2012-06-05 02:00:00+00:00,62.193,0
2012-06-05 03:00:00+00:00,62.122,0
2012-06-05 04:00:00+00:00,62.055,0
2012-06-05 05:00:00+00:00,62.014,0
2012-06-05 06:00:00+00:00,62.006,0
2012-06-05 07:00:00+00:00,62.142,0
2012-06-05 08:00:00+00:00,62.278,0
2012-06-05 09:00:00+00:00,62.643,0
2012-06-05 10:00:00+00:00,62.275,0
2012-06-05 11:00:00+00:00,63.063,0
2012-06-05 12:00:00+00:00,63.225,0
2012-06-05 13:00:00+00:00,63.259,0
2012-06-05 14:00:00+00:00,63.238,0
2012-06-05 15:00:00+00:00,62.905,0
2012-06-05 16:00:00+00:00,62.975,0
2012-06-05 17:00:00+00:00,62.723,0
2012-06-05 18:00:00+00:00,62.59,0
2012-06-05 19:00:00+00:00,62.678,0
2012-06-05 20:00:00+00:00,62.344,0
2012-06-05 21:00:00+00:00,62.373,0
2012-06-05 22:00:00+00:00,62.289,0
2012-06-05 23:00:00+00:00,62.175,0
2012-06-06 00:00:00+00:00,62.087,0
2012-06-06 01:00:00+00:00,62.006,0
2012-06-06 02:00:00+00:00,62.006,0
2012-06-06 03:00:00+00:00,61.947,0
2012-06-06 04:00:00+00:00,61.829,0
2012-06-06 05:00:00+00:00,61.855,0
2012-06-06 06:00:00+00:00,61.995,0
2012-06-06 07:00:00+00:00,62.322,0
2012-06-06 08:00:00+00:00,62.531,0
2012-06-06 09:00:00+00:00,62.484,0
2012-06-06 10:00:00+00:00,62.684,0
2012-06-06 11:00:00+00:00,62.537,0
2012-06-06 12:00:00+00:00,62.997,0
2012-06-06 13:00:00+00:00,62.421,0
2012-06-06 14:00:00+00:00,62.58,0
2012-06-06 15:00:00+00:00,62.881,0
2012-06-06 16:00:00+00:00,62.946,0
2012-06-06 17:00:00+00:00,63.063,0
2012-06-06 18:00:00+00:00,62.742,0
2012-06-06 19:00:00+00:00,62.683,0
2012-06-06 20:00:00+00:00,62.473,0
2012-06-06 21:00:00+00:00,62.352,0
2012-06-06 22:00:00+00:00,62.31,0
2012-06-06 23:00:00+00:00,62.218,0
2012-06-07 00:00:00+00:00,62.21,0
2012-06-07 01:00:00+00:00,62.207,0
2012-06-07 02:00:00+00:00,62.232,0
2012-06-07 03:00:00+00:00,62.224,0
2012-06-07 04:00:00+00:00,62.268,0
2012-06-07 05:00:00+00:00,62.26,0
2012-06-07 06:00:00+00:00,62.509,0
2012-06-07 07:00:00+00:00,62.652,0
2012-06-07 08:00:00+00:00,62.942,0
2012-06-07 09:00:00+00:00,63.188,0
2012-06-07 10:00:00+00:00,63.268,0
2012-06-07 11:00:00+00:00,63.221,0
2012-06-07 12:00:00+00:00,63.09,0
2012-06-07 13:00:00+00:00,63.129,0
2012-06-07 14:00:00+00:00,63.333,0
2012-06-07 15:00:00+00:00,63.243,0
2012-06-07 16:00:00+00:00,63.383,0
2012-06-07 17:00:00+00:00,63.663,0
2012-06-07 18:00:00+00:00,63.223,0
2012-06-07 19:00:00+00:00,64.004,0
2012-06-07 20:00:00+00:00,63.743,0
2012-06-07 21:00:00+00:00,63.164,0
2012-06-07 22:00:00+00:00,63.591,0
2012-06-07 23:00:00+00:00,63.267,0
2012-06-08 00:00:00+00:00,63.394,0
2012-06-08 01:00:00+00:00,62.899,0
2012-06-08 02:00:00+00:00,61.141,0
2012-06-08 03:00:00+00:00,62.633,0
2012-06-08 04:00:00+00:00,62.686,0
2012-06-08 05:00:00+00:00,63.313,0
2012-06-08 06:00:00+00:00,63.122,0
2012-06-08 07:00:00+00:00,62.972,0
2012-06-08 08:00:00+00:00,63.779,0
2012-06-08 09:00:00+00:00,64.143,0
2012-06-08 10:00:00+00:00,64.101,0
2012-06-08 11:00:00+00:00,63.947,0
2012-06-08 12:00:00+00:00,63.709,0
2012-06-08 13:00:00+00:00,63.688,0
2012-06-08 14:00:00+00:00,63.616,0
2012-06-08 15:00:00+00:00,63.649,0
2012-06-08 16:00:00+00:00,63.62,0
2012-06-08 17:00:00+00:00,63.515,0
2012-06-08 18:00:00+00:00,63.431,0
2012-06-08 19:00:00+00:00,63.252,0
2012-06-08 20:00:00+00:00,63.127,0
2012-06-08 21:00:00+00:00,62.831,0
2012-06-08 22:00:00+00:00,62.94,0
2012-06-08 23:00:00+00:00,62.844,0
2012-06-09 00:00:00+00:00,62.887,0
2012-06-09 01:00:00+00:00,62.85,0
2012-06-09 02:00:00+00:00,62.846,0
2012-06-09 03:00:00+00:00,62.75,0
2012-06-09 04:00:00+00:00,62.772,0
2012-06-09 05:00:00+00:00,62.563,0
2012-06-09 06:00:00+00:00,62.76,0
2012-06-09 07:00:00+00:00,62.702,0
2012-06-09 08:00:00+00:00,62.998,0
2012-06-09 09:00:00+00:00,63.144,0
2012-06-09 10:00:00+00:00,63.135,0
2012-06-09 11:00:00+00:00,63.026,0
2012-06-09 12:00:00+00:00,62.815,0
2012-06-09 13:00:00+00:00,63.223,0
2012-06-09 14:00:00+00:00,63.087,0
2012-06-09 15:00:00+00:00,63.001,0
2012-06-09 16:00:00+00:00,62.873,0
2012-06-09 17:00:00+00:00,62.805,0
2012-06-09 18:00:00+00:00,62.522,0
2012-06-09 19:00:00+00:00,62.514,0
2012-06-09 20:00:00+00:00,62.359,0
2012-06-09 21:00:00+00:00,62.255,0
2012-06-09 22:00:00+00:00,62.21,0
2012-06-09 23:00:00+00:00,62.228,0
2012-06-10 00:00:00+00:00,62.217,0
2012-06-10 01:00:00+00:00,62.26,0
2012-06-10 02:00:00+00:00,62.278,0
2012-06-10 03:00:00+00:00,62.263,0
2012-06-10 04:00:00+00:00,62.28,0
2012-06-10 05:00:00+00:00,62.298,0
2012-06-10 06:00:00+00:00,62.294,0
2012-06-10 07:00:00+00:00,62.353,0
2012-06-10 08:00:00+00:00,62.386,0
2012-06-10 09:00:00+00:00,62.298,0
2012-06-10 10:00:00+00:00,62.302,0
2012-06-10 11:00:00+00:00,62.787,0
2012-06-10 12:00:00+00:00,62.795,0
2012-06-10 13:00:00+00:00,62.752,0
2012-06-10 14:00:00+00:00,62.907,0
2012-06-10 15:00:00+00:00,62.827,0
2012-06-10 16:00:00+00:00,62.725,0
2012-06-10 17:00:00+00:00,62.666,0
2012-06-10 18:00:00+00:00,62.582,0
2012-06-10 19:00:00+00:00,62.582,0
2012-06-10 20:00:00+00:00,62.515,0
2012-06-10 21:00:00+00:00,62.423,0
2012-06-10 22:00:00+00:00,62.415,0
2012-06-10 23:00:00+00:00,62.437,0
2012-06-11 00:00:00+00:00,62.488,0
2012-06-11 01:00:00+00:00,62.484,0
2012-06-11 02:00:00+00:00,62.564,0
2012-06-11 03:00:00+00:00,62.56,0
2012-06-11 04:00:00+00:00,62.586,0
2012-06-11 05:00:00+00:00,62.582,0
2012-06-11 06:00:00+00:00,62.637,0
2012-06-11 07:00:00+00:00,62.658,0
2012-06-11 08:00:00+00:00,62.768,0
2012-06-11 09:00:00+00:00,62.823,0
2012-06-11 10:00:00+00:00,62.823,0
2012-06-11 11:00:00+00:00,62.897,0
2012-06-11 12:00:00+00:00,63.102,0
2012-06-11 13:00:00+00:00,63.135,0
2012-06-11 14:00:00+00:00,63.102,0
2012-06-11 15:00:00+00:00,63.201,0
2012-06-11 16:00:00+00:00,63.036,0
2012-06-11 17:00:00+00:00,62.909,0
2012-06-11 18:00:00+00:00,63.05,0
2012-06-11 19:00:00+00:00,63.282,0
2012-06-11 20:00:00+00:00,62.987,0
2012-06-11 21:00:00+00:00,62.938,0
2012-06-11 22:00:00+00:00,62.864,0
2012-06-11 23:00:00+00:00,62.991,0
2012-06-12 00:00:00+00:00,62.917,0
2012-06-12 01:00:00+00:00,62.934,0
2012-06-12 02:00:00+00:00,62.868,0
2012-06-12 03:00:00+00:00,62.856,0
2012-06-12 04:00:00+00:00,62.789,0
2012-06-12 05:00:00+00:00,62.778,0
2012-06-12 06:00:00+00:00,62.711,0
2012-06-12 07:00:00+00:00,62.846,0
2012-06-12 08:00:00+00:00,62.871,0
2012-06-12 09:00:00+00:00,62.992,0
2012-06-12 10:00:00+00:00,62.879,0
2012-06-12 11:00:00+00:00,63.096,0
2012-06-12 12:00:00+00:00,63.191,0
2012-06-12 13:00:00+00:00,63.273,0
2012-06-12 14:00:00+00:00,62.917,0
2012-06-12 15:00:00+00:00,62.822,0
2012-06-12 16:00:00+00:00,62.667,0
2012-06-12 17:00:00+00:00,62.481,0
2012-06-12 18:00:00+00:00,62.534,0
2012-06-12 19:00:00+00:00,62.431,0
2012-06-12 20:00:00+00:00,62.279,0
2012-06-12 21:00:00+00:00,62.255,0
2012-06-12 22:00:00+00:00,62.291,0
2012-06-12 23:00:00+00:00,62.368,0
2012-06-13 00:00:00+00:00,62.407,0
2012-06-13 01:00:00+00:00,62.425,0
2012-06-13 02:00:00+00:00,62.439,0
2012-06-13 03:00:00+00:00,62.478,0
2012-06-13 04:00:00+00:00,62.522,0
2012-06-13 05:00:00+00:00,62.623,0
2012-06-13 06:00:00+00:00,62.586,0
2012-06-13 07:00:00+00:00,62.616,0
2012-06-13 08:00:00+00:00,62.666,0
2012-06-13 09:00:00+00:00,62.846,0
2012-06-13 10:00:00+00:00,63.127,0
2012-06-13 11:00:00+00:00,63.014,0
2012-06-13 12:00:00+00:00,62.897,0
2012-06-13 13:00:00+00:00,62.624,0
2012-06-13 14:00:00+00:00,62.511,0
2012-06-13 15:00:00+00:00,62.438,0
2012-06-13 16:00:00+00:00,62.375,0
2012-06-13 17:00:00+00:00,62.397,0
2012-06-13 18:00:00+00:00,62.134,0
2012-06-13 19:00:00+00:00,62.221,0
2012-06-13 20:00:00+00:00,62.249,0
2012-06-13 21:00:00+00:00,62.116,0
2012-06-13 22:00:00+00:00,62.096,0
2012-06-13 23:00:00+00:00,62.103,0
2012-06-14 00:00:00+00:00,62.168,0
2012-06-14 01:00:00+00:00,62.208,0
2012-06-14 02:00:00+00:00,62.277,0
2012-06-14 03:00:00+00:00,62.291,0
2012-06-14 04:00:00+00:00,62.331,0
2012-06-14 05:00:00+00:00,62.345,0
2012-06-14 06:00:00+00:00,62.425,0
2012-06-14 07:00:00+00:00,62.232,0
2012-06-14 08:00:00+00:00,61.511,0
2012-06-14 09:00:00+00:00,60.999,0
2012-06-14 10:00:00+00:00,60.951,0
2012-06-14 11:00:00+00:00,57.678,0
2012-06-14 12:00:00+00:00,57.95,0
2012-06-14 13:00:00+00:00,59.289,0
2012-06-14 14:00:00+00:00,59.898,0
2012-06-14 15:00:00+00:00,60.184,0
2012-06-14 16:00:00+00:00,60.252,0
2012-06-14 17:00:00+00:00,60.301,0
2012-06-14 18:00:00+00:00,61.082,0
2012-06-14 19:00:00+00:00,61.534,0
2012-06-14 20:00:00+00:00,61.254,0
2012-06-14 21:00:00+00:00,61.13,0
2012-06-14 22:00:00+00:00,61.04,0
2012-06-14 23:00:00+00:00,60.917,0
2012-06-15 00:00:00+00:00,61.132,0
2012-06-15 01:00:00+00:00,61.072,0
2012-06-15 02:00:00+00:00,61.031,0
2012-06-15 03:00:00+00:00,61.113,0
2012-06-15 04:00:00+00:00,61.131,0
2012-06-15 05:00:00+00:00,61.12,0
2012-06-15 06:00:00+00:00,61.198,0
2012-06-15 07:00:00+00:00,61.469,0
2012-06-15 08:00:00+00:00,61.304,0
2012-06-15 09:00:00+00:00,61.739,0
2012-06-15 10:00:00+00:00,62.732,0
2012-06-15 11:00:00+00:00,62.465,0
2012-06-15 12:00:00+00:00,57.618,0
2012-06-15 13:00:00+00:00,55.18,0
2012-06-15 14:00:00+00:00,57.403,0
2012-06-15 15:00:00+00:00,59.023,0
2012-06-15 16:00:00+00:00,59.707,0
2012-06-15 17:00:00+00:00,60.424,0
2012-06-15 18:00:00+00:00,60.821,0
2012-06-15 19:00:00+00:00,61.803,0
2012-06-15 20:00:00+00:00,61.593,0
2012-06-15 21:00:00+00:00,61.678,0
2012-06-15 22:00:00+00:00,61.551,0
2012-06-15 23:00:00+00:00,61.309,0
2012-06-16 00:00:00+00:00,61.476,0
2012-06-16 01:00:00+00:00,61.572,0
2012-06-16 02:00:00+00:00,61.679,0
2012-06-16 03:00:00+00:00,61.615,0
2012-06-16 04:00:00+00:00,61.77,0
2012-06-16 05:00:00+00:00,61.265,0
2012-06-16 06:00:00+00:00,61.649,0
2012-06-16 07:00:00+00:00,62.652,0
2012-06-16 08:00:00+00:00,62.454,0
2012-06-16 09:00:00+00:00,62.883,0
2012-06-16 10:00:00+00:00,62.266,0
2012-06-16 11:00:00+00:00,61.456,0
2012-06-16 12:00:00+00:00,62.697,0
2012-06-16 13:00:00+00:00,63.194,0
2012-06-16 14:00:00+00:00,62.461,0
2012-06-16 15:00:00+00:00,62.118,0
2012-06-16 16:00:00+00:00,62.435,0
2012-06-16 17:00:00+00:00,61.633,0
2012-06-16 18:00:00+00:00,62.512,0
2012-06-16 19:00:00+00:00,62.453,0
2012-06-16 20:00:00+00:00,62.361,0
2012-06-16 21:00:00+00:00,62.298,0
2012-06-16 22:00:00+00:00,62.479,0
2012-06-16 23:00:00+00:00,62.15,0
2012-06-17 00:00:00+00:00,62.294,0
2012-06-17 01:00:00+00:00,62.349,0
2012-06-17 02:00:00+00:00,62.08,0
2012-06-17 03:00:00+00:00,62.455,0
2012-06-17 04:00:00+00:00,62.3,0
2012-06-17 05:00:00+00:00,62.3,0
2012-06-17 06:00:00+00:00,62.411,0
2012-06-17 07:00:00+00:00,62.432,0
2012-06-17 08:00:00+00:00,62.621,0
2012-06-17 09:00:00+00:00,62.562,0
2012-06-17 10:00:00+00:00,62.926,0
2012-06-17 11:00:00+00:00,62.997,0
2012-06-17 12:00:00+00:00,62.903,0
2012-06-17 13:00:00+00:00,63.059,0
2012-06-17 14:00:00+00:00,62.865,0
2012-06-17 15:00:00+00:00,62.718,0
2012-06-17 16:00:00+00:00,62.482,0
2012-06-17 17:00:00+00:00,62.415,0
2012-06-17 18:00:00+00:00,62.466,0
2012-06-17 19:00:00+00:00,62.34,0
2012-06-17 20:00:00+00:00,62.34,0
2012-06-17 21:00:00+00:00,62.362,0
2012-06-17 22:00:00+00:00,62.355,0
2012-06-17 23:00:00+00:00,62.376,0
2012-06-18 00:00:00+00:00,62.398,0
2012-06-18 01:00:00+00:00,62.42,0
2012-06-18 02:00:00+00:00,62.471,0
2012-06-18 03:00:00+00:00,62.552,0
2012-06-18 04:00:00+00:00,62.507,0
2012-06-18 05:00:00+00:00,62.713,0
2012-06-18 06:00:00+00:00,62.801,0
2012-06-18 07:00:00+00:00,63.099,0
2012-06-18 08:00:00+00:00,61.806,0
2012-06-18 09:00:00+00:00,60.817,0
2012-06-18 10:00:00+00:00,61.046,0
2012-06-18 11:00:00+00:00,60.518,0
2012-06-18 12:00:00+00:00,59.702,0
2012-06-18 13:00:00+00:00,58.747,0
2012-06-18 14:00:00+00:00,55.974,0
2012-06-18 15:00:00+00:00,57.566,0
2012-06-18 16:00:00+00:00,58.981,0
2012-06-18 17:00:00+00:00,59.729,0
2012-06-18 18:00:00+00:00,59.909,0
2012-06-18 19:00:00+00:00,60.278,0
2012-06-18 20:00:00+00:00,60.387,0
2012-06-18 21:00:00+00:00,60.364,0
2012-06-18 22:00:00+00:00,60.458,0
2012-06-18 23:00:00+00:00,60.552,0
2012-06-19 00:00:00+00:00,60.735,0
2012-06-19 01:00:00+00:00,60.802,0
2012-06-19 02:00:00+00:00,60.962,0
2012-06-19 03:00:00+00:00,61.04,0
2012-06-19 04:00:00+00:00,61.084,0
2012-06-19 05:00:00+00:00,61.281,0
2012-06-19 06:00:00+00:00,61.274,0
2012-06-19 07:00:00+00:00,61.59,0
2012-06-19 08:00:00+00:00,60.439,0
2012-06-19 09:00:00+00:00,58.827,0
2012-06-19 10:00:00+00:00,58.693,0
2012-06-19 11:00:00+00:00,56.708,0
2012-06-19 12:00:00+00:00,53.619,0
2012-06-19 13:00:00+00:00,53.417,0
2012-06-19 14:00:00+00:00,53.71,0
2012-06-19 15:00:00+00:00,54.901,0
2012-06-19 16:00:00+00:00,56.261,0
2012-06-19 17:00:00+00:00,57.8,0
2012-06-19 18:00:00+00:00,57.143,0
2012-06-19 19:00:00+00:00,58.126,0
2012-06-19 20:00:00+00:00,58.368,0
2012-06-19 21:00:00+00:00,58.9,0
2012-06-19 22:00:00+00:00,59.275,0
2012-06-19 23:00:00+00:00,59.348,0
2012-06-20 00:00:00+00:00,59.477,0
2012-06-20 01:00:00+00:00,59.518,0
2012-06-20 02:00:00+00:00,59.56,0
2012-06-20 03:00:00+00:00,59.572,0
2012-06-20 04:00:00+00:00,59.678,0
2012-06-20 05:00:00+00:00,59.869,0
2012-06-20 06:00:00+00:00,60.072,0
2012-06-20 07:00:00+00:00,60.162,0
2012-06-20 08:00:00+00:00,59.356,0
2012-06-20 09:00:00+00:00,58.832,0
2012-06-20 10:00:00+00:00,57.871,0
2012-06-20 11:00:00+00:00,57.805,0
2012-06-20 12:00:00+00:00,57.963,0
2012-06-20 13:00:00+00:00,56.629,0
2012-06-20 14:00:00+00:00,56.726,0
2012-06-20 15:00:00+00:00,58.136,0
2012-06-20 16:00:00+00:00,58.343,0
2012-06-20 17:00:00+00:00,58.929,0
2012-06-20 18:00:00+00:00,59.275,0
2012-06-20 19:00:00+00:00,59.397,0
2012-06-20 20:00:00+00:00,59.391,0
2012-06-20 21:00:00+00:00,58.952,0
2012-06-20 22:00:00+00:00,59.26,0
2012-06-20 23:00:00+00:00,59.336,0
2012-06-21 00:00:00+00:00,59.367,0
2012-06-21 01:00:00+00:00,59.198,0
2012-06-21 02:00:00+00:00,59.266,0
2012-06-21 03:00:00+00:00,59.554,0
2012-06-21 04:00:00+00:00,59.905,0
2012-06-21 05:00:00+00:00,59.77,0
2012-06-21 06:00:00+00:00,59.842,0
2012-06-21 07:00:00+00:00,59.891,0
2012-06-21 08:00:00+00:00,60.949,0
2012-06-21 09:00:00+00:00,61.287,0
2012-06-21 10:00:00+00:00,62.354,0
2012-06-21 11:00:00+00:00,61.128,0
2012-06-21 12:00:00+00:00,60.144,0
2012-06-21 13:00:00+00:00,60.299,0
2012-06-21 14:00:00+00:00,59.508,0
2012-06-21 15:00:00+00:00,59.719,0
2012-06-21 16:00:00+00:00,59.933,0
2012-06-21 17:00:00+00:00,59.926,0
2012-06-21 18:00:00+00:00,60.8,0
2012-06-21 19:00:00+00:00,61.547,0
2012-06-21 20:00:00+00:00,61.292,0
2012-06-21 21:00:00+00:00,60.962,0
2012-06-21 22:00:00+00:00,60.928,0
2012-06-21 23:00:00+00:00,60.432,0
2012-06-22 00:00:00+00:00,60.916,0
2012-06-22 01:00:00+00:00,60.709,0
2012-06-22 02:00:00+00:00,60.982,0
2012-06-22 03:00:00+00:00,61.195,0
2012-06-22 04:00:00+00:00,60.742,0
2012-06-22 05:00:00+00:00,61.247,0
2012-06-22 06:00:00+00:00,61.432,0
2012-06-22 07:00:00+00:00,62.023,0
2012-06-22 08:00:00+00:00,61.359,0
2012-06-22 09:00:00+00:00,61.551,0
2012-06-22 10:00:00+00:00,61.818,0
2012-06-22 11:00:00+00:00,60.878,0
2012-06-22 12:00:00+00:00,59.682,0
2012-06-22 13:00:00+00:00,59.351,0
2012-06-22 14:00:00+00:00,55.802,0
2012-06-22 15:00:00+00:00,55.747,0
2012-06-22 16:00:00+00:00,57.019,0
2012-06-22 17:00:00+00:00,58.051,0
2012-06-22 18:00:00+00:00,58.56,0
2012-06-22 19:00:00+00:00,59.008,0
2012-06-22 20:00:00+00:00,59.303,0
2012-06-22 21:00:00+00:00,59.477,0
2012-06-22 22:00:00+00:00,59.582,0
2012-06-22 23:00:00+00:00,59.782,0
2012-06-23 00:00:00+00:00,59.835,0
2012-06-23 01:00:00+00:00,59.914,0
2012-06-23 02:00:00+00:00,60.076,0
2012-06-23 03:00:00+00:00,60.278,0
2012-06-23 04:00:00+00:00,60.271,0
2012-06-23 05:00:00+00:00,60.372,0
2012-06-23 06:00:00+00:00,60.574,0
2012-06-23 07:00:00+00:00,60.626,0
2012-06-23 08:00:00+00:00,60.712,0
2012-06-23 09:00:00+00:00,61.129,0
2012-06-23 10:00:00+00:00,61.252,0
2012-06-23 11:00:00+00:00,61.487,0
2012-06-23 12:00:00+00:00,61.447,0
2012-06-23 13:00:00+00:00,61.414,0
2012-06-23 14:00:00+00:00,61.022,0
2012-06-23 15:00:00+00:00,61.168,0
2012-06-23 16:00:00+00:00,60.895,0
2012-06-23 17:00:00+00:00,60.862,0
2012-06-23 18:00:00+00:00,61.0,0
2012-06-23 19:00:00+00:00,60.985,0
2012-06-23 20:00:00+00:00,61.16,0
2012-06-23 21:00:00+00:00,61.067,0
2012-06-23 22:00:00+00:00,61.029,0
2012-06-23 23:00:00+00:00,61.036,0
2012-06-24 00:00:00+00:00,60.928,0
2012-06-24 01:00:00+00:00,60.842,0
2012-06-24 02:00:00+00:00,61.139,0
2012-06-24 03:00:00+00:00,61.005,0
2012-06-24 04:00:00+00:00,61.602,0
2012-06-24 05:00:00+00:00,61.555,0
2012-06-24 06:00:00+00:00,61.588,0
2012-06-24 07:00:00+00:00,61.792,0
2012-06-24 08:00:00+00:00,61.748,0
2012-06-24 09:00:00+00:00,62.044,0
2012-06-24 10:00:00+00:00,62.199,0
2012-06-24 11:00:00+00:00,62.13,0
2012-06-24 12:00:00+00:00,62.316,0
2012-06-24 13:00:00+00:00,62.199,0
2012-06-24 14:00:00+00:00,62.13,0
2012-06-24 15:00:00+00:00,62.06,0
2012-06-24 16:00:00+00:00,62.161,0
2012-06-24 17:00:00+00:00,62.091,0
2012-06-24 18:00:00+00:00,62.065,0
2012-06-24 19:00:00+00:00,61.887,0
2012-06-24 20:00:00+00:00,61.79,0
2012-06-24 21:00:00+00:00,63.126,0
2012-06-24 22:00:00+00:00,62.893,0
2012-06-24 23:00:00+00:00,62.481,0
2012-06-25 00:00:00+00:00,62.28,0
2012-06-25 01:00:00+00:00,62.291,0
2012-06-25 02:00:00+00:00,62.334,0
2012-06-25 03:00:00+00:00,62.289,0
2012-06-25 04:00:00+00:00,62.248,0
2012-06-25 05:00:00+00:00,62.266,0
2012-06-25 06:00:00+00:00,62.314,0
2012-06-25 07:00:00+00:00,62.528,0
2012-06-25 08:00:00+00:00,61.266,0
2012-06-25 09:00:00+00:00,60.563,0
2012-06-25 10:00:00+00:00,59.278,0
2012-06-25 11:00:00+00:00,59.626,0
2012-06-25 12:00:00+00:00,58.175,0
2012-06-25 13:00:00+00:00,58.497,0
2012-06-25 14:00:00+00:00,58.458,0
2012-06-25 15:00:00+00:00,58.44,0
2012-06-25 16:00:00+00:00,59.091,0
2012-06-25 17:00:00+00:00,59.602,0
2012-06-25 18:00:00+00:00,59.802,0
2012-06-25 19:00:00+00:00,60.213,0
2012-06-25 20:00:00+00:00,60.345,0
2012-06-25 21:00:00+00:00,60.356,0
2012-06-25 22:00:00+00:00,60.341,0
2012-06-25 23:00:00+00:00,60.353,0
2012-06-26 00:00:00+00:00,60.368,0
2012-06-26 01:00:00+00:00,60.417,0
2012-06-26 02:00:00+00:00,60.492,0
2012-06-26 03:00:00+00:00,60.571,0
2012-06-26 04:00:00+00:00,60.679,0
2012-06-26 05:00:00+00:00,60.728,0
2012-06-26 06:00:00+00:00,60.717,0
2012-06-26 07:00:00+00:00,60.904,0
2012-06-26 08:00:00+00:00,59.588,0
2012-06-26 09:00:00+00:00,56.468,0
2012-06-26 10:00:00+00:00,55.207,0
2012-06-26 11:00:00+00:00,56.431,0
2012-06-26 12:00:00+00:00,58.662,0
2012-06-26 13:00:00+00:00,60.202,0
2012-06-26 14:00:00+00:00,60.401,0
2012-06-26 15:00:00+00:00,60.574,0
2012-06-26 16:00:00+00:00,60.86,0
2012-06-26 17:00:00+00:00,60.789,0
2012-06-26 18:00:00+00:00,61.011,0
2012-06-26 19:00:00+00:00,61.266,0
2012-06-26 20:00:00+00:00,61.333,0
2012-06-26 21:00:00+00:00,61.228,0
2012-06-26 22:00:00+00:00,61.273,0
2012-06-26 23:00:00+00:00,61.317,0
2012-06-27 00:00:00+00:00,61.302,0
2012-06-27 01:00:00+00:00,61.35,0
2012-06-27 02:00:00+00:00,61.395,0
2012-06-27 03:00:00+00:00,61.447,0
2012-06-27 04:00:00+00:00,61.462,0
2012-06-27 05:00:00+00:00,61.48,0
2012-06-27 06:00:00+00:00,61.558,0
2012-06-27 07:00:00+00:00,61.7,0
2012-06-27 08:00:00+00:00,62.624,0
2012-06-27 09:00:00+00:00,62.874,0
2012-06-27 10:00:00+00:00,63.961,0
2012-06-27 11:00:00+00:00,64.039,0
2012-06-27 12:00:00+00:00,66.052,0
2012-06-27 13:00:00+00:00,64.119,0
2012-06-27 14:00:00+00:00,63.769,0
2012-06-27 15:00:00+00:00,63.461,0
2012-06-27 16:00:00+00:00,63.34,0
2012-06-27 17:00:00+00:00,63.257,0
2012-06-27 18:00:00+00:00,63.648,0
2012-06-27 19:00:00+00:00,63.569,0
2012-06-27 20:00:00+00:00,63.372,0
2012-06-27 21:00:00+00:00,63.474,0
2012-06-27 22:00:00+00:00,63.455,0
2012-06-27 23:00:00+00:00,63.405,0
2012-06-28 00:00:00+00:00,63.419,0
2012-06-28 01:00:00+00:00,63.37,0
2012-06-28 02:00:00+00:00,63.384,0
2012-06-28 03:00:00+00:00,63.427,0
2012-06-28 04:00:00+00:00,63.441,0
2012-06-28 05:00:00+00:00,63.484,0
2012-06-28 06:00:00+00:00,63.446,0
2012-06-28 07:00:00+00:00,63.586,0
2012-06-28 08:00:00+00:00,65.621,0
2012-06-28 09:00:00+00:00,67.722,0
2012-06-28 10:00:00+00:00,69.495,0
2012-06-28 11:00:00+00:00,70.53,0
2012-06-28 12:00:00+00:00,69.181,0
2012-06-28 13:00:00+00:00,69.214,0
2012-06-28 14:00:00+00:00,69.211,0
2012-06-28 15:00:00+00:00,68.409,0
2012-06-28 16:00:00+00:00,68.096,0
2012-06-28 17:00:00+00:00,67.312,0
